#企业id，企业名称，企业行政区划，企业类型
"10000000000000000000000000000024","桐木镇如意运输有限责任公司","桐木镇","原材料生产"
"10000000000000000000000000000025","桐木镇如意爆竹公司","桐木镇","原材料运输"
"10000000000000000000000000000026","鸡冠山乡如意引线有限责任公司","鸡冠山乡","原材料运输"
"10000000000000000000000000000027","上栗镇吉祥爆竹公司","上栗镇","原材料生产"
"10000000000000000000000000000028","赤山镇吉祥烟花公司","赤山镇","原材料生产"
"10000000000000000000000000000029","赤山镇富祥运输厂","赤山镇","原材料生产"
"10000000000000000000000000000030","东源乡大地运输有限责任公司","东源乡","原材料生产"
"10000000000000000000000000000031","桐木镇天花引线有限责任公司","桐木镇","原材料生产"
"10000000000000000000000000000032","彭高镇大地鞭炮厂","彭高镇","原材料生产"
"10000000000000000000000000000033","杨岐乡大地花炮有限责任公司","杨岐乡","原材料生产"
"10000000000000000000000000000034","东源乡富祥鞭炮公司","东源乡","原材料生产"
"10000000000000000000000000000035","杨岐乡大地爆竹厂","杨岐乡","原材料生产"
"10000000000000000000000000000036","东源乡大地商贸有限公司","东源乡","原材料生产"
"10000000000000000000000000000037","鸡冠山乡如意运输厂","鸡冠山乡","原材料运输"
"10000000000000000000000000000038","彭高镇吉祥商贸有限公司","彭高镇","原材料运输"
"10000000000000000000000000000039","彭高镇吉祥爆竹公司","彭高镇","原材料生产"
"10000000000000000000000000000040","长平乡天花商贸厂","长平乡","花炮生产"
"10000000000000000000000000000041","金山镇如意鞭炮厂","金山镇","原材料生产"
"10000000000000000000000000000042","长平乡如意鞭炮有限责任公司","长平乡","原材料运输"
"10000000000000000000000000000043","鸡冠山乡大地引线有限责任公司","鸡冠山乡","原材料生产"
"10000000000000000000000000000044","彭高镇吉祥引线公司","彭高镇","原材料生产"
"10000000000000000000000000000045","上栗镇天花烟花公司","上栗镇","花炮生产"
"10000000000000000000000000000046","鸡冠山乡如意花炮有限公司","鸡冠山乡","原材料运输"
"10000000000000000000000000000047","鸡冠山乡如意黑火药公司","鸡冠山乡","原材料运输"
"10000000000000000000000000000048","彭高镇天花引线有限责任公司","彭高镇","原材料生产"
"10000000000000000000000000000049","东源乡如意烟花厂","东源乡","原材料运输"
"10000000000000000000000000000050","杨岐乡大地花炮公司","杨岐乡","原材料运输"
"10000000000000000000000000000051","东源乡富祥商贸有限公司","东源乡","花炮生产"
"10000000000000000000000000000052","上栗镇大地黑火药有限责任公司","上栗镇","花炮生产"
"10000000000000000000000000000053","长平乡吉祥爆竹公司","长平乡","花炮生产"
"10000000000000000000000000000054","长平乡如意鞭炮公司","长平乡","原材料运输"
"10000000000000000000000000000055","金山镇大地引线公司","金山镇","原材料运输"
"10000000000000000000000000000056","东源乡吉祥爆竹有限责任公司","东源乡","花炮生产"
"10000000000000000000000000000057","东源乡如意花炮厂","东源乡","花炮生产"
"10000000000000000000000000000058","彭高镇大地商贸有限公司","彭高镇","原材料运输"
"10000000000000000000000000000059","杨岐乡天花黑火药公司","杨岐乡","原材料运输"
"10000000000000000000000000000060","彭高镇如意运输有限责任公司","彭高镇","原材料生产"
"10000000000000000000000000000061","金山镇天花烟花有限公司","金山镇","原材料生产"
"10000000000000000000000000000062","鸡冠山乡如意黑火药公司","鸡冠山乡","原材料生产"
"10000000000000000000000000000063","上栗镇天花烟花厂","上栗镇","原材料运输"
"10000000000000000000000000000064","福田镇富祥运输有限公司","福田镇","原材料运输"
"10000000000000000000000000000065","彭高镇富祥引线厂","彭高镇","原材料生产"
"10000000000000000000000000000066","鸡冠山乡大地运输有限公司","鸡冠山乡","原材料生产"
"10000000000000000000000000000067","杨岐乡如意爆竹有限责任公司","杨岐乡","原材料生产"
"10000000000000000000000000000068","赤山镇如意引线有限公司","赤山镇","原材料生产"
"10000000000000000000000000000069","杨岐乡吉祥黑火药厂","杨岐乡","原材料生产"
"10000000000000000000000000000070","杨岐乡吉祥花炮厂","杨岐乡","原材料生产"
"10000000000000000000000000000071","彭高镇天花引线有限公司","彭高镇","原材料生产"
"10000000000000000000000000000072","彭高镇大地运输有限公司","彭高镇","原材料运输"
"10000000000000000000000000000073","桐木镇如意爆竹厂","桐木镇","花炮生产"
"10000000000000000000000000000074","赤山镇天花鞭炮厂","赤山镇","花炮生产"
"10000000000000000000000000000075","上栗镇吉祥花炮有限责任公司","上栗镇","花炮生产"
"10000000000000000000000000000076","东源乡富祥黑火药公司","东源乡","原材料运输"
"10000000000000000000000000000077","彭高镇富祥引线公司","彭高镇","原材料生产"
"10000000000000000000000000000078","东源乡富祥黑火药公司","东源乡","原材料生产"
"10000000000000000000000000000079","彭高镇吉祥引线厂","彭高镇","花炮生产"
"10000000000000000000000000000080","杨岐乡如意烟花有限公司","杨岐乡","原材料运输"
"10000000000000000000000000000081","赤山镇如意爆竹有限公司","赤山镇","花炮生产"
"10000000000000000000000000000082","杨岐乡天花引线公司","杨岐乡","原材料生产"
"10000000000000000000000000000083","桐木镇天花黑火药公司","桐木镇","原材料运输"
"10000000000000000000000000000084","东源乡吉祥花炮厂","东源乡","原材料生产"
"10000000000000000000000000000085","东源乡大地鞭炮有限责任公司","东源乡","原材料生产"
"10000000000000000000000000000086","杨岐乡如意鞭炮公司","杨岐乡","原材料生产"
"10000000000000000000000000000087","长平乡如意商贸有限责任公司","长平乡","原材料生产"
"10000000000000000000000000000088","彭高镇富祥烟花有限责任公司","彭高镇","原材料生产"
"10000000000000000000000000000089","彭高镇吉祥鞭炮公司","彭高镇","原材料生产"
"10000000000000000000000000000090","鸡冠山乡吉祥花炮有限公司","鸡冠山乡","原材料运输"
"10000000000000000000000000000091","鸡冠山乡大地黑火药厂","鸡冠山乡","原材料运输"
"10000000000000000000000000000092","金山镇大地引线公司","金山镇","原材料运输"
"10000000000000000000000000000093","桐木镇如意烟花公司","桐木镇","花炮生产"
"10000000000000000000000000000094","鸡冠山乡富祥运输厂","鸡冠山乡","花炮生产"
"10000000000000000000000000000095","桐木镇如意花炮厂","桐木镇","花炮生产"
"10000000000000000000000000000096","杨岐乡富祥黑火药有限责任公司","杨岐乡","原材料运输"
"10000000000000000000000000000097","金山镇吉祥引线公司","金山镇","原材料运输"
"10000000000000000000000000000098","赤山镇富祥引线有限公司","赤山镇","原材料生产"
"10000000000000000000000000000099","长平乡大地爆竹公司","长平乡","原材料运输"
"10000000000000000000000000000100","鸡冠山乡吉祥黑火药有限责任公司","鸡冠山乡","原材料运输"
"10000000000000000000000000000101","杨岐乡天花引线厂","杨岐乡","原材料生产"
"10000000000000000000000000000102","赤山镇如意烟花有限公司","赤山镇","原材料运输"
"10000000000000000000000000000103","鸡冠山乡富祥烟花有限公司","鸡冠山乡","原材料生产"
"10000000000000000000000000000104","东源乡天花烟花公司","东源乡","原材料生产"
"10000000000000000000000000000105","杨岐乡吉祥运输有限公司","杨岐乡","原材料生产"
"10000000000000000000000000000106","东源乡天花烟花厂","东源乡","原材料生产"
"10000000000000000000000000000107","赤山镇吉祥鞭炮有限责任公司","赤山镇","原材料生产"
"10000000000000000000000000000108","彭高镇大地爆竹有限公司","彭高镇","原材料运输"
"10000000000000000000000000000109","长平乡如意商贸公司","长平乡","原材料生产"
"10000000000000000000000000000110","桐木镇天花烟花公司","桐木镇","原材料生产"
"10000000000000000000000000000111","上栗镇天花黑火药厂","上栗镇","原材料运输"
"10000000000000000000000000000112","赤山镇天花鞭炮有限公司","赤山镇","花炮生产"
"10000000000000000000000000000113","福田镇如意引线厂","福田镇","原材料运输"
"10000000000000000000000000000114","彭高镇大地爆竹有限公司","彭高镇","原材料生产"
"10000000000000000000000000000115","福田镇吉祥花炮公司","福田镇","花炮生产"
"10000000000000000000000000000116","鸡冠山乡天花烟花厂","鸡冠山乡","花炮生产"
"10000000000000000000000000000117","赤山镇如意烟花公司","赤山镇","原材料生产"
"10000000000000000000000000000118","福田镇天花黑火药公司","福田镇","花炮生产"
"10000000000000000000000000000119","金山镇如意鞭炮有限责任公司","金山镇","原材料生产"
"10000000000000000000000000000120","福田镇大地运输公司","福田镇","花炮生产"
"10000000000000000000000000000121","鸡冠山乡天花商贸厂","鸡冠山乡","花炮生产"
"10000000000000000000000000000122","东源乡吉祥商贸公司","东源乡","花炮生产"
"10000000000000000000000000000123","上栗镇吉祥烟花厂","上栗镇","花炮生产"
"10000000000000000000000000000124","东源乡大地鞭炮有限公司","东源乡","花炮生产"
"10000000000000000000000000000125","上栗镇富祥鞭炮有限公司","上栗镇","原材料运输"
"10000000000000000000000000000126","彭高镇大地引线有限责任公司","彭高镇","原材料运输"
"10000000000000000000000000000127","上栗镇如意运输厂","上栗镇","原材料生产"
"10000000000000000000000000000128","彭高镇富祥商贸有限公司","彭高镇","原材料运输"
"10000000000000000000000000000129","福田镇大地运输有限责任公司","福田镇","原材料生产"
"10000000000000000000000000000130","长平乡天花花炮有限公司","长平乡","原材料运输"
"10000000000000000000000000000131","福田镇天花引线有限责任公司","福田镇","原材料生产"
"10000000000000000000000000000132","上栗镇天花商贸公司","上栗镇","原材料运输"
"10000000000000000000000000000133","杨岐乡天花花炮有限公司","杨岐乡","原材料运输"
"10000000000000000000000000000134","东源乡天花引线有限公司","东源乡","花炮生产"
"10000000000000000000000000000135","上栗镇如意烟花公司","上栗镇","花炮生产"
"10000000000000000000000000000136","彭高镇富祥引线公司","彭高镇","原材料生产"
"10000000000000000000000000000137","杨岐乡如意爆竹公司","杨岐乡","花炮生产"
"10000000000000000000000000000138","赤山镇富祥爆竹有限责任公司","赤山镇","原材料生产"
"10000000000000000000000000000139","桐木镇大地引线厂","桐木镇","原材料生产"
"10000000000000000000000000000140","金山镇天花商贸有限公司","金山镇","原材料运输"
"10000000000000000000000000000141","杨岐乡富祥黑火药公司","杨岐乡","原材料生产"
"10000000000000000000000000000142","赤山镇大地商贸有限公司","赤山镇","花炮生产"
"10000000000000000000000000000143","上栗镇如意鞭炮厂","上栗镇","原材料生产"
"10000000000000000000000000000144","杨岐乡大地烟花公司","杨岐乡","原材料生产"
"10000000000000000000000000000145","赤山镇大地鞭炮有限责任公司","赤山镇","原材料生产"
"10000000000000000000000000000146","长平乡如意花炮公司","长平乡","原材料生产"
"10000000000000000000000000000147","杨岐乡天花运输厂","杨岐乡","原材料运输"
"10000000000000000000000000000148","赤山镇富祥黑火药有限公司","赤山镇","原材料运输"
"10000000000000000000000000000149","鸡冠山乡如意运输厂","鸡冠山乡","花炮生产"
"10000000000000000000000000000150","金山镇富祥黑火药厂","金山镇","花炮生产"
"10000000000000000000000000000151","东源乡吉祥黑火药有限责任公司","东源乡","原材料生产"
"10000000000000000000000000000152","上栗镇富祥运输有限公司","上栗镇","原材料生产"
"10000000000000000000000000000153","东源乡如意花炮厂","东源乡","原材料生产"
"10000000000000000000000000000154","鸡冠山乡天花运输厂","鸡冠山乡","原材料运输"
"10000000000000000000000000000155","东源乡吉祥鞭炮有限公司","东源乡","花炮生产"
"10000000000000000000000000000156","长平乡吉祥花炮公司","长平乡","原材料运输"
"10000000000000000000000000000157","彭高镇吉祥花炮有限公司","彭高镇","原材料运输"
"10000000000000000000000000000158","桐木镇富祥运输公司","桐木镇","原材料运输"
"10000000000000000000000000000159","彭高镇天花黑火药公司","彭高镇","原材料生产"
"10000000000000000000000000000160","桐木镇富祥爆竹有限公司","桐木镇","原材料运输"
"10000000000000000000000000000161","杨岐乡吉祥商贸厂","杨岐乡","花炮生产"
"10000000000000000000000000000162","福田镇天花运输公司","福田镇","花炮生产"
"10000000000000000000000000000163","东源乡吉祥引线有限公司","东源乡","原材料运输"
"10000000000000000000000000000164","金山镇大地烟花厂","金山镇","原材料生产"
"10000000000000000000000000000165","金山镇天花商贸公司","金山镇","花炮生产"
"10000000000000000000000000000166","长平乡富祥花炮厂","长平乡","原材料生产"
"10000000000000000000000000000167","福田镇如意黑火药有限责任公司","福田镇","原材料生产"
"10000000000000000000000000000168","赤山镇大地商贸有限责任公司","赤山镇","原材料运输"
"10000000000000000000000000000169","杨岐乡天花花炮厂","杨岐乡","原材料生产"
"10000000000000000000000000000170","福田镇吉祥花炮有限责任公司","福田镇","原材料运输"
"10000000000000000000000000000171","上栗镇富祥花炮公司","上栗镇","原材料运输"
"10000000000000000000000000000172","彭高镇富祥鞭炮厂","彭高镇","花炮生产"
"10000000000000000000000000000173","东源乡大地爆竹公司","东源乡","原材料运输"
"10000000000000000000000000000174","福田镇富祥运输有限公司","福田镇","原材料运输"
"10000000000000000000000000000175","金山镇如意烟花有限责任公司","金山镇","原材料生产"
"10000000000000000000000000000176","杨岐乡如意鞭炮有限责任公司","杨岐乡","原材料生产"
"10000000000000000000000000000177","桐木镇吉祥烟花有限责任公司","桐木镇","原材料运输"
"10000000000000000000000000000178","彭高镇如意运输有限公司","彭高镇","花炮生产"
"10000000000000000000000000000179","长平乡如意鞭炮厂","长平乡","原材料运输"
"10000000000000000000000000000180","福田镇如意花炮有限责任公司","福田镇","花炮生产"
"10000000000000000000000000000181","彭高镇如意花炮公司","彭高镇","原材料运输"
"10000000000000000000000000000182","长平乡天花运输有限公司","长平乡","原材料生产"
"10000000000000000000000000000183","长平乡吉祥烟花有限责任公司","长平乡","原材料运输"
"10000000000000000000000000000184","赤山镇富祥花炮有限责任公司","赤山镇","原材料生产"
"10000000000000000000000000000185","赤山镇富祥爆竹厂","赤山镇","花炮生产"
"10000000000000000000000000000186","鸡冠山乡大地商贸有限责任公司","鸡冠山乡","原材料生产"
"10000000000000000000000000000187","长平乡吉祥烟花公司","长平乡","花炮生产"
"10000000000000000000000000000188","长平乡天花黑火药厂","长平乡","原材料运输"
"10000000000000000000000000000189","杨岐乡吉祥运输公司","杨岐乡","原材料生产"
"10000000000000000000000000000190","福田镇天花运输有限公司","福田镇","原材料运输"
"10000000000000000000000000000191","长平乡大地黑火药有限责任公司","长平乡","原材料生产"
"10000000000000000000000000000192","上栗镇大地爆竹厂","上栗镇","花炮生产"
"10000000000000000000000000000193","鸡冠山乡大地商贸厂","鸡冠山乡","原材料运输"
"10000000000000000000000000000194","彭高镇富祥鞭炮厂","彭高镇","原材料生产"
"10000000000000000000000000000195","上栗镇富祥运输公司","上栗镇","原材料生产"
"10000000000000000000000000000196","杨岐乡富祥鞭炮有限责任公司","杨岐乡","原材料生产"
"10000000000000000000000000000197","福田镇吉祥黑火药公司","福田镇","原材料生产"
"10000000000000000000000000000198","桐木镇如意商贸有限责任公司","桐木镇","原材料生产"
"10000000000000000000000000000199","赤山镇大地爆竹有限责任公司","赤山镇","原材料生产"
"10000000000000000000000000000200","杨岐乡如意烟花公司","杨岐乡","花炮生产"
"10000000000000000000000000000201","东源乡天花引线有限公司","东源乡","原材料生产"
"10000000000000000000000000000202","桐木镇大地爆竹厂","桐木镇","原材料生产"
"10000000000000000000000000000203","金山镇吉祥花炮公司","金山镇","原材料生产"
"10000000000000000000000000000204","上栗镇如意黑火药厂","上栗镇","原材料运输"
"10000000000000000000000000000205","桐木镇天花商贸有限责任公司","桐木镇","原材料生产"
"10000000000000000000000000000206","桐木镇富祥黑火药有限公司","桐木镇","原材料运输"
"10000000000000000000000000000207","鸡冠山乡大地商贸公司","鸡冠山乡","原材料生产"
"10000000000000000000000000000208","福田镇天花商贸厂","福田镇","原材料生产"
"10000000000000000000000000000209","桐木镇大地花炮厂","桐木镇","花炮生产"
"10000000000000000000000000000210","杨岐乡如意爆竹有限责任公司","杨岐乡","原材料生产"
"10000000000000000000000000000211","桐木镇天花引线有限责任公司","桐木镇","原材料生产"
"10000000000000000000000000000212","福田镇富祥爆竹公司","福田镇","原材料生产"
"10000000000000000000000000000213","赤山镇大地黑火药有限公司","赤山镇","原材料生产"
"10000000000000000000000000000214","金山镇天花引线公司","金山镇","原材料运输"
"10000000000000000000000000000215","东源乡天花商贸厂","东源乡","花炮生产"
"10000000000000000000000000000216","金山镇大地烟花厂","金山镇","原材料生产"
"10000000000000000000000000000217","金山镇如意花炮厂","金山镇","原材料生产"
"10000000000000000000000000000218","杨岐乡大地运输有限责任公司","杨岐乡","原材料生产"
"10000000000000000000000000000219","东源乡大地黑火药有限责任公司","东源乡","原材料生产"
"10000000000000000000000000000220","桐木镇大地鞭炮厂","桐木镇","原材料生产"
"10000000000000000000000000000221","金山镇大地运输有限公司","金山镇","花炮生产"
"10000000000000000000000000000222","长平乡天花商贸厂","长平乡","原材料运输"
"10000000000000000000000000000223","长平乡如意商贸公司","长平乡","原材料运输"
"10000000000000000000000000000224","长平乡天花引线公司","长平乡","原材料生产"
"10000000000000000000000000000225","鸡冠山乡如意爆竹有限责任公司","鸡冠山乡","花炮生产"
"10000000000000000000000000000226","金山镇如意黑火药厂","金山镇","花炮生产"
"10000000000000000000000000000227","彭高镇吉祥运输有限责任公司","彭高镇","花炮生产"
"10000000000000000000000000000228","长平乡天花爆竹有限公司","长平乡","花炮生产"
"10000000000000000000000000000229","福田镇如意烟花厂","福田镇","原材料生产"
"10000000000000000000000000000230","杨岐乡富祥鞭炮厂","杨岐乡","原材料运输"
"10000000000000000000000000000231","上栗镇天花引线有限公司","上栗镇","原材料生产"
"10000000000000000000000000000232","鸡冠山乡吉祥运输厂","鸡冠山乡","原材料运输"
"10000000000000000000000000000233","上栗镇天花烟花有限公司","上栗镇","原材料生产"
"10000000000000000000000000000234","赤山镇如意黑火药有限责任公司","赤山镇","原材料运输"
"10000000000000000000000000000235","上栗镇大地烟花有限公司","上栗镇","花炮生产"
"10000000000000000000000000000236","金山镇如意运输公司","金山镇","原材料生产"
"10000000000000000000000000000237","杨岐乡大地运输公司","杨岐乡","花炮生产"
"10000000000000000000000000000238","金山镇天花爆竹厂","金山镇","原材料生产"
"10000000000000000000000000000239","福田镇大地花炮有限公司","福田镇","原材料生产"
"10000000000000000000000000000240","金山镇大地烟花有限责任公司","金山镇","原材料运输"
"10000000000000000000000000000241","金山镇如意引线公司","金山镇","花炮生产"
"10000000000000000000000000000242","金山镇天花商贸有限责任公司","金山镇","花炮生产"
"10000000000000000000000000000243","长平乡天花爆竹公司","长平乡","原材料运输"
"10000000000000000000000000000244","鸡冠山乡如意鞭炮有限公司","鸡冠山乡","原材料生产"
"10000000000000000000000000000245","彭高镇大地商贸有限公司","彭高镇","原材料运输"
"10000000000000000000000000000246","金山镇吉祥爆竹有限公司","金山镇","原材料运输"
"10000000000000000000000000000247","金山镇吉祥引线公司","金山镇","原材料运输"
"10000000000000000000000000000248","东源乡如意鞭炮有限责任公司","东源乡","原材料运输"
"10000000000000000000000000000249","金山镇天花鞭炮公司","金山镇","原材料运输"
"10000000000000000000000000000250","杨岐乡富祥鞭炮厂","杨岐乡","花炮生产"
"10000000000000000000000000000251","长平乡吉祥鞭炮有限公司","长平乡","花炮生产"
"10000000000000000000000000000252","杨岐乡如意花炮厂","杨岐乡","花炮生产"
"10000000000000000000000000000253","杨岐乡天花商贸有限责任公司","杨岐乡","原材料生产"
"10000000000000000000000000000254","东源乡吉祥引线有限公司","东源乡","原材料生产"
"10000000000000000000000000000255","福田镇吉祥花炮有限责任公司","福田镇","花炮生产"
"10000000000000000000000000000256","桐木镇天花爆竹有限责任公司","桐木镇","原材料运输"
"10000000000000000000000000000257","鸡冠山乡大地引线有限公司","鸡冠山乡","花炮生产"
"10000000000000000000000000000258","赤山镇吉祥爆竹有限公司","赤山镇","花炮生产"
"10000000000000000000000000000259","上栗镇如意爆竹有限公司","上栗镇","原材料运输"
"10000000000000000000000000000260","长平乡吉祥花炮公司","长平乡","原材料运输"
"10000000000000000000000000000261","上栗镇大地烟花有限公司","上栗镇","花炮生产"
"10000000000000000000000000000262","长平乡富祥商贸有限责任公司","长平乡","原材料生产"
"10000000000000000000000000000263","桐木镇如意花炮厂","桐木镇","原材料运输"
"10000000000000000000000000000264","长平乡富祥烟花厂","长平乡","花炮生产"
"10000000000000000000000000000265","彭高镇大地烟花厂","彭高镇","花炮生产"
"10000000000000000000000000000266","杨岐乡富祥爆竹有限责任公司","杨岐乡","原材料生产"
"10000000000000000000000000000267","赤山镇如意引线厂","赤山镇","原材料运输"
"10000000000000000000000000000268","福田镇天花鞭炮公司","福田镇","原材料生产"
"10000000000000000000000000000269","桐木镇大地花炮有限公司","桐木镇","原材料运输"
"10000000000000000000000000000270","桐木镇天花烟花有限公司","桐木镇","原材料运输"
"10000000000000000000000000000271","东源乡富祥爆竹厂","东源乡","花炮生产"
"10000000000000000000000000000272","上栗镇吉祥烟花有限公司","上栗镇","原材料生产"
"10000000000000000000000000000273","杨岐乡富祥鞭炮有限公司","杨岐乡","原材料运输"
"10000000000000000000000000000274","桐木镇大地鞭炮公司","桐木镇","原材料生产"
"10000000000000000000000000000275","长平乡吉祥运输公司","长平乡","原材料运输"
"10000000000000000000000000000276","上栗镇富祥鞭炮厂","上栗镇","原材料运输"
"10000000000000000000000000000277","杨岐乡大地运输有限公司","杨岐乡","花炮生产"
"10000000000000000000000000000278","桐木镇富祥引线公司","桐木镇","原材料运输"
"10000000000000000000000000000279","东源乡吉祥鞭炮厂","东源乡","原材料运输"
"10000000000000000000000000000280","赤山镇如意引线厂","赤山镇","原材料生产"
"10000000000000000000000000000281","金山镇吉祥花炮有限责任公司","金山镇","原材料生产"
"10000000000000000000000000000282","杨岐乡吉祥烟花厂","杨岐乡","原材料运输"
"10000000000000000000000000000283","桐木镇富祥运输公司","桐木镇","花炮生产"
"10000000000000000000000000000284","金山镇富祥商贸有限公司","金山镇","花炮生产"
"10000000000000000000000000000285","金山镇富祥鞭炮有限责任公司","金山镇","原材料运输"
"10000000000000000000000000000286","赤山镇吉祥黑火药厂","赤山镇","原材料生产"
"10000000000000000000000000000287","杨岐乡大地烟花有限责任公司","杨岐乡","花炮生产"
"10000000000000000000000000000288","彭高镇大地鞭炮有限公司","彭高镇","原材料生产"
"10000000000000000000000000000289","鸡冠山乡如意商贸有限公司","鸡冠山乡","花炮生产"
"10000000000000000000000000000290","杨岐乡大地烟花公司","杨岐乡","原材料生产"
"10000000000000000000000000000291","东源乡吉祥爆竹厂","东源乡","原材料生产"
"10000000000000000000000000000292","福田镇如意烟花厂","福田镇","原材料运输"
"10000000000000000000000000000293","金山镇如意鞭炮厂","金山镇","原材料运输"
"10000000000000000000000000000294","杨岐乡大地黑火药有限责任公司","杨岐乡","花炮生产"
"10000000000000000000000000000295","长平乡吉祥鞭炮公司","长平乡","原材料运输"
"10000000000000000000000000000296","福田镇吉祥引线有限责任公司","福田镇","原材料生产"
"10000000000000000000000000000297","长平乡吉祥花炮公司","长平乡","花炮生产"
"10000000000000000000000000000298","鸡冠山乡天花引线有限公司","鸡冠山乡","原材料运输"
"10000000000000000000000000000299","金山镇吉祥爆竹有限责任公司","金山镇","花炮生产"
"10000000000000000000000000000300","上栗镇大地烟花有限公司","上栗镇","原材料生产"
"10000000000000000000000000000301","上栗镇吉祥引线有限公司","上栗镇","原材料生产"
"10000000000000000000000000000302","东源乡天花黑火药厂","东源乡","花炮生产"
"10000000000000000000000000000303","福田镇吉祥爆竹有限公司","福田镇","原材料运输"
"10000000000000000000000000000304","桐木镇如意黑火药有限公司","桐木镇","原材料运输"
"10000000000000000000000000000305","赤山镇富祥烟花公司","赤山镇","原材料运输"
"10000000000000000000000000000306","金山镇天花运输厂","金山镇","原材料生产"
"10000000000000000000000000000307","福田镇富祥运输有限责任公司","福田镇","花炮生产"
"10000000000000000000000000000308","彭高镇富祥黑火药有限责任公司","彭高镇","花炮生产"
"10000000000000000000000000000309","鸡冠山乡如意烟花有限公司","鸡冠山乡","原材料运输"
"10000000000000000000000000000310","赤山镇吉祥爆竹有限公司","赤山镇","原材料生产"
"10000000000000000000000000000311","鸡冠山乡如意运输公司","鸡冠山乡","原材料运输"
"10000000000000000000000000000312","桐木镇吉祥引线有限公司","桐木镇","原材料运输"
"10000000000000000000000000000313","上栗镇天花鞭炮有限公司","上栗镇","原材料运输"
"10000000000000000000000000000314","上栗镇大地黑火药有限责任公司","上栗镇","原材料生产"
"10000000000000000000000000000315","桐木镇如意花炮厂","桐木镇","原材料生产"
"10000000000000000000000000000316","鸡冠山乡吉祥引线厂","鸡冠山乡","原材料生产"
"10000000000000000000000000000317","桐木镇如意黑火药公司","桐木镇","原材料运输"
"10000000000000000000000000000318","彭高镇富祥烟花有限公司","彭高镇","原材料运输"
"10000000000000000000000000000319","杨岐乡大地商贸有限公司","杨岐乡","原材料生产"
"10000000000000000000000000000320","桐木镇吉祥引线有限公司","桐木镇","花炮生产"
"10000000000000000000000000000321","金山镇天花黑火药有限责任公司","金山镇","原材料生产"
"10000000000000000000000000000322","东源乡富祥运输有限公司","东源乡","原材料运输"
"10000000000000000000000000000323","鸡冠山乡大地黑火药公司","鸡冠山乡","原材料生产"
"10000000000000000000000000000324","福田镇吉祥爆竹有限公司","福田镇","原材料生产"
"10000000000000000000000000000325","赤山镇大地鞭炮厂","赤山镇","花炮生产"
"10000000000000000000000000000326","东源乡天花烟花厂","东源乡","花炮生产"
"10000000000000000000000000000327","杨岐乡富祥运输厂","杨岐乡","花炮生产"
"10000000000000000000000000000328","鸡冠山乡如意烟花厂","鸡冠山乡","原材料生产"
"10000000000000000000000000000329","东源乡天花花炮有限公司","东源乡","花炮生产"
"10000000000000000000000000000330","彭高镇天花烟花公司","彭高镇","花炮生产"
"10000000000000000000000000000331","东源乡如意爆竹有限公司","东源乡","原材料生产"
"10000000000000000000000000000332","桐木镇如意鞭炮公司","桐木镇","原材料运输"
"10000000000000000000000000000333","长平乡如意商贸有限公司","长平乡","原材料运输"
"10000000000000000000000000000334","鸡冠山乡天花运输有限公司","鸡冠山乡","原材料生产"
"10000000000000000000000000000335","彭高镇大地商贸有限公司","彭高镇","原材料生产"
"10000000000000000000000000000336","长平乡吉祥花炮有限责任公司","长平乡","花炮生产"
"10000000000000000000000000000337","长平乡如意黑火药有限公司","长平乡","原材料生产"
